0, 0, 0, 0, 0, 0, 0.000117673164368171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0086271373666e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0198766792891547, 0, 0, 0, 0, 0, 0, 0, 0.650160317309201, 0, 1.1504930909723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0.471763755194843, 0.630469131283462, 0, 0, 0.287313549779356, 0, 0, 0, 0, 0.116774695925415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.235640633036382, 0.0608107598964125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.198102201102301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.354594062082469, 0, 1.67142217978835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.14554230729118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49145058915019, 0, 0.212416122667491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0.00525855139130726, 0, 0, 0, 0, 0.0143263823702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0482041039504111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0138689181767404, 0, 0.683685904368758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5.06950371459425e-05, 0.157242885325104, 0.104846060276031, 0, 7.92410006056343e-05, 0, 4.37064628044936e-05, 2.2149070133537e-05, 7.51829276168792e-05, 0, 0, 0, 0, 0, 0, 0.0524177856277674, 0, 0.02255343933939, 2.45157735889734e-05, 0, 0, 0, 0, 0, 0.12459577046684, 0.00026821129495147, 0, 0, 0, 0, 0, 0.0527157310216353, 0, 3.61540998028431e-05, 0, 0, 0, 0, 0, 0, 0, 3.14764619702146e-05, 4.08596214640511e-06, 0, 0, 0.0389450537113589, 0, 0, 0.104828586336225, 0.0698979821109447, 0, 0.0176186687895097, 0.131228216923773, 0, 0, 0.0349708163412288, 0, 0.0583584449486807, 1.92464597148501e-05, 0, 0, 0, 0, 5.30617398908362e-05, 4.08596214640511e-06, 0, 0.0925991247640923, 0, 0, 0, 0, 0, 0, 1.45688215269502e-05, 0, 0, 0, 0, 0, 0, 0.00980496770353056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.388619396835566, 0.915578380227089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.217694912981869, 0.100801637745462, 0.145306967897341, 0.000184933689695299, 0, 0, 0.00561962434915131, 0.0117045536171645, 0.00103408019640483, 1.5910121220486e-06, 1.73571166328657e-06, 0.00806062666356411, 0.000157943054546195, 0, 2.06369694666364e-06, 0.0210336464988359, 4.00335053996059e-07, 0.0004208975695974, 1.84209710596406e-05, 0, 0.000650456354378548, 0, 2.16963957910821e-06, 1.22943397684594e-06, 0.0146552769251684, 0.122342163649591, 8.34262969817701e-07, 0, 0, 0, 0, 4.00335053996059e-07, 0, 0.0208858909445553, 0.00560469052288681, 0.00212010321263278, 0, 0, 0.153498781810413, 0, 0.000199002403178383, 0.000525228142578271, 0, 2.20184261934264e-05, 0, 0, 4.17131467145282e-06, 0.0223088162783824, 0.0623645959421992, 0.0108909584730199, 0, 4.24282958988442e-05, 0.0600666680838913, 0, 0, 5.20713534513106e-06, 0, 2.58257784935267e-05, 0.137526979233371, 0.00799501749497722, 1.03443049681573e-06, 0.00809085182940095, 0, 0.0748993035813328, 0, 0, 8.34262969817701e-07, 0, 0, 4.00335053996059e-07, 0, 0, 0.0186906894668937, 0.00042828982032006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0753018131945282, 8.34262969817701e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.84397248085588, 0, 0, 0, 0.412255493057501, 0, 0, 0, 0, 0, 0, 0.0813608814496547, 0, 0, 0, 0.289451031312637, 0, 0, 0, 0, 0, 0, 0, 0, 0.00649049188723438, 0.00023495736058976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.103051483165473, 0, 0, 0, 0, 0, 0.00200135082195629, 0, 0, 0, 0, 0, 0.0830160787927525, 0, 0, 0, 0, 0.0412205903558061, 0, 0, 0, 0, 0.0813364807981998, 0, 0, 0, 0, 0, 0.165287614800036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.12205913846719e-06, 0, 0, 0, 0.0826899602543563, 0, 0, 2.06102953370646e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00525372745414643, 0.152010866440833, 0.128631095867604, 0.20570419728756, 1.02883888075667e-06, 0, 0, 0.61470816206679, 6.44972658392362e-05, 0, 0.00580052183067892, 0, 0, 0, 0, 1.83308017653872e-05, 0, 0, 9.69221680691135e-07, 0, 0, 0, 0, 0, 0.030276501638582, 0.0682642162386671, 0, 0, 0, 0, 0.000141465341130242, 0, 0, 0.077178489587304, 0, 0.00106178285932401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0961319110047043, 0, 0.00182991670953925, 0.172796287728616, 0.194547459250316, 0, 0, 0, 0, 0.313274271320552, 0.00878841747180559, 0, 0, 0, 0.00443415901827393, 0, 0, 0.000339459279530274, 0, 5.14419440378333e-07, 0.000180561210072483, 0, 0, 0, 0.00492699584810907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00591198618868916, 0, 0, 0, 5.14419440378333e-07, 0, 0, 0, 0.565371860284358, 0.224529812112451, 0.203074130695313, 0.0110508352918259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.0195029817405157, 0.338356685824692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00165145156643121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0495442072860897, 0.367797422222793, 0, 0, 0, 0, 0, 1.38721929943131e-05, 0, 0.00207092034543166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0528530566953123, 0, 0.0660580641124398, 0, 0, 0, 0, 0, 0, 0.0165145160281099, 0, 0, 0, 0, 0, 0.0453901215223595, 0, 0.00144733221532078, 0.0528464501257986, 0, 0.0615346914855763, 0, 0, 0, 0, 0, 0.0198279900359921, 0, 0, 0, 0, 0, 0, 0, 0, 0.215939368354157, 0.487264757975936, 0.147759995888919, 0.085211603436619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.689281837549061, 0.285751826595515, 0.18512811511755, 0, 0.409655750263482, 0, 0.0802447423872366, 0.000121707219591372, 0, 0, 0, 0, 0.000585554971621605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000871365892862741, 0, 0, 0, 0, 0, 0, 0, 0.000267132736553322, 0, 0, 0, 0, 0, 0, 0, 4.79902744210392e-06, 0, 0, 0, 0, 0, 0, 0.000470153645437676, 0, 0, 0.062515662284568, 0, 0, 0, 0, 0, 1.83105974826958e-05, 0, 0, 0, 0, 0, 2.16441403466661e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.425418931990862, 3.01046249903738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.774173764511943, 0, 0, 0, 0, 0, 0, 0.775174237787724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2772710993886, 0, 0, 0, 0, 2.41490723565221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
